hotel,is_canceled,lead_time,adr,stays_total_nights,stay_length,booking_changes_cat,days_in_waiting_list_cat,customer_fidelity,lead_time_cat,adr_cat,adults,children,babies,total_guests,arrival_year,arrival_month,arrival_day,arrival_month_index,arrival_ym,market_segment,deposit_type,country,motivation,reserved_room_type,customer_type,agent,company
Resort Hotel,0,139,25.11,4,middle,none,none,normal,2-6-months,low,1,0,0,1,2015,December,22,12,2015-12,Online TA,No Deposit,FRA,work,A,Transient,240,NULL
Resort Hotel,0,131,65.57,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,IRL,work+rest,A,Transient,314,NULL
Resort Hotel,1,131,55,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient-Party,314,NULL
Resort Hotel,0,131,64.14,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,IRL,work+rest,A,Transient-Party,314,NULL
Resort Hotel,0,131,64.14,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient-Party,314,NULL
Resort Hotel,1,131,55,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient-Party,314,NULL
Resort Hotel,0,70,34.79,7,long,none,none,normal,1-2-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,IRL,work+rest,A,Transient,156,NULL
Resort Hotel,0,131,64.14,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,IRL,work+rest,A,Transient-Party,314,NULL
Resort Hotel,0,131,65.57,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,IRL,work+rest,A,Transient,314,NULL
Resort Hotel,1,131,55,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient-Party,314,NULL
Resort Hotel,1,131,55,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient-Party,314,NULL
Resort Hotel,0,131,75.57,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Groups,No Deposit,IRL,work+rest,A,Transient-Party,335,NULL
Resort Hotel,0,131,81.29,7,long,little,none,normal,2-6-months,normal,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,IRL,work+rest,E,Transient-Party,314,NULL
Resort Hotel,1,131,55,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient-Party,314,NULL
Resort Hotel,1,131,55,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient-Party,314,NULL
Resort Hotel,1,1,51,7,long,little,none,normal,<1-month,low,1,0,0,1,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient,8,NULL
Resort Hotel,0,131,42.57,7,long,little,none,normal,2-6-months,low,1,0,0,1,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,IRL,work+rest,A,Transient-Party,314,NULL
Resort Hotel,1,131,55,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient-Party,314,NULL
Resort Hotel,1,131,55,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient-Party,314,NULL
Resort Hotel,1,131,55,7,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,PRT,work+rest,A,Transient-Party,314,NULL
Resort Hotel,0,131,72.14,7,long,little,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,AUS,work+rest,D,Transient-Party,314,NULL
Resort Hotel,0,131,72.14,7,long,little,none,normal,2-6-months,low,2,0,0,2,2015,December,22,12,2015-12,Offline TA/TO,No Deposit,IRL,work+rest,D,Transient-Party,314,NULL
Resort Hotel,0,83,43.57,3,middle,little,none,normal,1-2-months,low,1,0,0,1,2015,December,23,12,2015-12,Online TA,No Deposit,PRT,work,A,Transient,240,NULL
Resort Hotel,0,119,85.2,4,middle,little,none,normal,1-2-months,normal,2,0,0,2,2015,December,23,12,2015-12,Online TA,No Deposit,ITA,work,E,Transient,242,NULL
Resort Hotel,0,48,75.2,5,middle,none,none,normal,<1-month,low,2,0,0,2,2015,December,23,12,2015-12,Online TA,No Deposit,BRA,work+rest,E,Transient,240,NULL
Resort Hotel,0,111,38.29,6,long,little,none,normal,1-2-months,low,1,0,0,1,2015,December,23,12,2015-12,Online TA,No Deposit,GBR,work+rest,A,Transient,241,NULL
Resort Hotel,0,100,31.64,6,long,none,none,normal,1-2-months,low,2,0,0,2,2015,December,23,12,2015-12,Offline TA/TO,No Deposit,IRL,work+rest,D,Transient,156,NULL
Resort Hotel,1,70,50.4,7,long,none,none,normal,1-2-months,low,2,0,0,2,2015,December,23,12,2015-12,Online TA,No Deposit,PRT,work+rest,E,Transient,240,NULL
Resort Hotel,0,44,73.4,7,long,little,none,normal,<1-month,low,2,0,0,2,2015,December,23,12,2015-12,Offline TA/TO,No Deposit,FRA,work+rest,A,Transient,6,NULL
Resort Hotel,0,99,37.67,6,long,none,none,normal,1-2-months,low,1,0,0,1,2015,December,23,12,2015-12,Online TA,No Deposit,IRL,work+rest,A,Transient,240,NULL
Resort Hotel,0,44,56,7,long,none,none,normal,<1-month,low,2,0,0,2,2015,December,23,12,2015-12,Offline TA/TO,No Deposit,FRA,work+rest,A,Transient,6,NULL
Resort Hotel,0,65,82.17,10,long,none,none,normal,1-2-months,normal,2,0,0,2,2015,December,23,12,2015-12,Online TA,No Deposit,IRL,rest,E,Transient,240,NULL
Resort Hotel,0,45,31,2,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,24,12,2015-12,Direct,No Deposit,PRT,work,A,Transient,NULL,NULL
Resort Hotel,0,44,27,2,short,none,none,normal,<1-month,low,1,0,0,1,2015,December,24,12,2015-12,Direct,No Deposit,PRT,work,A,Transient,NULL,NULL
Resort Hotel,0,45,44,2,short,none,none,normal,<1-month,low,3,0,0,3,2015,December,24,12,2015-12,Direct,No Deposit,PRT,work,A,Transient,NULL,NULL
Resort Hotel,0,66,43.2,2,short,none,none,normal,1-2-months,low,2,0,0,2,2015,December,24,12,2015-12,Online TA,No Deposit,PRT,work,A,Transient,240,NULL
Resort Hotel,0,59,45,3,middle,little,none,normal,<1-month,low,2,0,0,2,2015,December,24,12,2015-12,Direct,No Deposit,PRT,work,A,Transient-Party,NULL,NULL
Resort Hotel,0,155,47.6,3,middle,none,none,normal,2-6-months,low,2,0,1,3,2015,December,24,12,2015-12,Direct,No Deposit,GBR,familiy,C,Transient-Party,250,NULL
Resort Hotel,0,59,51,3,middle,little,none,normal,<1-month,low,2,0,0,2,2015,December,24,12,2015-12,Direct,No Deposit,PRT,work,D,Transient-Party,NULL,NULL
Resort Hotel,0,155,73.1,3,middle,none,none,normal,2-6-months,low,3,0,0,3,2015,December,24,12,2015-12,Direct,No Deposit,GBR,work,G,Transient-Party,250,NULL
Resort Hotel,0,44,58,3,middle,none,none,normal,<1-month,low,2,0,0,2,2015,December,24,12,2015-12,Offline TA/TO,No Deposit,ESP,work,A,Transient,196,NULL
Resort Hotel,1,113,73.1,6,long,none,none,normal,1-2-months,low,2,2,1,5,2015,December,24,12,2015-12,Direct,No Deposit,PRT,familiy,G,Transient,NULL,NULL
Resort Hotel,0,86,34.33,7,long,little,none,normal,1-2-months,low,2,0,0,2,2015,December,24,12,2015-12,Offline TA/TO,No Deposit,GBR,work+rest,A,Transient,171,NULL
Resort Hotel,0,127,94.36,7,long,none,none,normal,2-6-months,normal,2,2,0,4,2015,December,24,12,2015-12,Online TA,No Deposit,POL,familiy,G,Transient-Party,240,NULL
Resort Hotel,0,131,90.07,7,long,none,none,normal,2-6-months,normal,2,2,0,4,2015,December,24,12,2015-12,Online TA,No Deposit,POL,familiy,G,Transient,240,NULL
Resort Hotel,0,119,29.96,7,long,none,none,normal,1-2-months,low,2,0,0,2,2015,December,24,12,2015-12,Offline TA/TO,No Deposit,GBR,work+rest,A,Transient,171,NULL
Resort Hotel,0,127,37.29,7,long,little,none,normal,2-6-months,low,2,0,0,2,2015,December,24,12,2015-12,Online TA,No Deposit,POL,work+rest,A,Transient-Party,240,NULL
Resort Hotel,0,79,57.29,7,long,none,none,normal,1-2-months,low,2,0,0,2,2015,December,24,12,2015-12,Offline TA/TO,No Deposit,GBR,work+rest,A,Transient,156,NULL
Resort Hotel,1,113,40.95,8,long,none,none,normal,1-2-months,low,2,0,0,2,2015,December,24,12,2015-12,Online TA,No Deposit,PRT,rest,A,Transient,240,NULL
Resort Hotel,0,57,68.55,8,long,none,none,normal,<1-month,low,2,0,0,2,2015,December,24,12,2015-12,Online TA,No Deposit,CHE,rest,D,Transient,240,NULL
Resort Hotel,1,87,93.3,9,long,none,none,normal,1-2-months,normal,2,2,0,4,2015,December,24,12,2015-12,Online TA,No Deposit,PRT,familiy,G,Transient,240,NULL
Resort Hotel,1,110,35.64,9,long,none,none,normal,1-2-months,low,1,0,0,1,2015,December,24,12,2015-12,Online TA,No Deposit,PRT,rest,A,Transient,240,NULL
Resort Hotel,1,99,61.39,14,long,none,none,normal,1-2-months,low,2,0,0,2,2015,December,24,12,2015-12,Direct,No Deposit,PRT,rest,C,Transient,250,NULL
Resort Hotel,0,178,29.16,3,middle,none,none,normal,2-6-months,low,2,0,0,2,2015,December,24,12,2015-12,Online TA,No Deposit,PRT,work,A,Transient,240,NULL
Resort Hotel,0,51,89.25,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2015,December,24,12,2015-12,Online TA,No Deposit,LTU,work+rest,A,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,75,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,E,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,75,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,E,Transient,240,NULL
Resort Hotel,1,0,75,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,E,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,75,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,E,Transient,240,NULL
Resort Hotel,1,0,115,1,short,little,none,normal,<1-month,normal,3,1,0,4,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,weekend,H,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,1,0,55,1,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Online TA,Non Refund,PRT,work,A,Transient,240,NULL
Resort Hotel,0,55,26.1,3,middle,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Offline TA/TO,No Deposit,ESP,work+rest,A,Transient,6,NULL
Resort Hotel,1,56,39,3,middle,none,none,normal,<1-month,low,1,0,0,1,2015,December,25,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,1,56,39,3,middle,none,none,normal,<1-month,low,1,0,0,1,2015,December,25,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,1,56,39,3,middle,none,none,normal,<1-month,low,1,0,0,1,2015,December,25,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,0,55,22.5,3,middle,none,none,normal,<1-month,low,1,0,0,1,2015,December,25,12,2015-12,Offline TA/TO,No Deposit,ESP,work+rest,A,Transient,6,NULL
Resort Hotel,0,55,26.1,3,middle,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Offline TA/TO,No Deposit,ESP,work+rest,A,Transient,6,NULL
Resort Hotel,0,45,30,5,middle,none,none,normal,<1-month,low,2,0,0,2,2015,December,25,12,2015-12,Offline TA/TO,No Deposit,ESP,work+rest,A,Transient,196,NULL
Resort Hotel,1,130,29.16,4,middle,none,none,normal,2-6-months,low,2,0,0,2,2015,December,26,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,0,93,48.42,5,middle,little,none,normal,1-2-months,low,2,0,1,3,2015,December,26,12,2015-12,Online TA,No Deposit,PRT,familiy,A,Transient,240,NULL
Resort Hotel,0,112,92.55,6,long,none,none,normal,1-2-months,normal,2,2,0,4,2015,December,26,12,2015-12,Online TA,No Deposit,ESP,familiy,G,Transient,240,NULL
Resort Hotel,1,107,63.68,6,long,none,none,normal,1-2-months,low,2,2,0,4,2015,December,26,12,2015-12,Direct,No Deposit,PRT,familiy,C,Transient,250,NULL
Resort Hotel,0,114,41.33,6,long,little,none,normal,1-2-months,low,2,0,0,2,2015,December,26,12,2015-12,Offline TA/TO,No Deposit,GBR,work+rest,D,Contract,156,NULL
Resort Hotel,1,238,79.86,7,long,little,none,normal,>6-months,low,2,0,0,2,2015,December,26,12,2015-12,Online TA,No Deposit,PRT,work+rest,E,Transient,240,NULL
Resort Hotel,1,89,43.2,5,middle,none,none,normal,1-2-months,low,1,0,0,1,2015,December,26,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,1,215,47.06,7,long,none,none,normal,>6-months,low,2,0,0,2,2015,December,26,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,1,59,65.18,8,long,little,none,normal,<1-month,low,2,0,0,2,2015,December,26,12,2015-12,Online TA,No Deposit,PRT,rest,A,Transient,240,NULL
Resort Hotel,0,129,71.88,10,long,none,none,normal,2-6-months,low,2,0,0,2,2015,December,26,12,2015-12,Online TA,No Deposit,ESP,rest,E,Transient,240,NULL
Resort Hotel,0,62,33.26,2,short,none,none,normal,1-2-months,low,2,0,0,2,2015,December,27,12,2015-12,Online TA,No Deposit,CRI,weekend,A,Transient,241,NULL
Resort Hotel,1,31,80,2,short,little,none,normal,<1-month,low,1,0,0,1,2015,December,27,12,2015-12,Direct,No Deposit,PRT,weekend,A,Transient,250,NULL
Resort Hotel,0,62,39.26,2,short,none,none,normal,1-2-months,low,2,0,0,2,2015,December,27,12,2015-12,Online TA,No Deposit,CRI,weekend,A,Transient,241,NULL
Resort Hotel,1,27,75,4,middle,none,none,normal,<1-month,low,2,0,0,2,2015,December,27,12,2015-12,Direct,No Deposit,PRT,work+rest,F,Transient,250,NULL
Resort Hotel,1,83,71.28,5,middle,none,none,normal,1-2-months,low,2,0,0,2,2015,December,27,12,2015-12,Online TA,No Deposit,PRT,work+rest,E,Transient,240,NULL
Resort Hotel,1,133,29.16,2,short,none,none,normal,2-6-months,low,2,0,0,2,2015,December,28,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,1,49,39,2,short,none,none,normal,<1-month,low,1,0,0,1,2015,December,28,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,1,3,55,2,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,28,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,1,49,48,2,short,none,none,normal,<1-month,low,2,0,0,2,2015,December,28,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,1,49,39,2,short,none,none,normal,<1-month,low,1,0,0,1,2015,December,28,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,1,126,39.42,3,middle,none,none,normal,2-6-months,low,2,0,0,2,2015,December,28,12,2015-12,Online TA,No Deposit,PRT,work+rest,A,Transient,240,NULL
Resort Hotel,1,77,108,4,middle,none,none,normal,1-2-months,normal,3,1,0,4,2015,December,28,12,2015-12,Online TA,No Deposit,PRT,familiy,H,Transient,240,NULL
Resort Hotel,0,90,125.51,5,middle,none,none,normal,1-2-months,normal,2,0,0,2,2015,December,28,12,2015-12,Direct,No Deposit,FRA,work+rest,E,Transient,NULL,NULL
Resort Hotel,1,105,106.92,5,middle,none,none,normal,1-2-months,normal,2,2,0,4,2015,December,28,12,2015-12,Online TA,No Deposit,PRT,familiy,H,Transient,240,NULL
Resort Hotel,0,81,49.92,6,long,little,none,normal,1-2-months,low,2,0,0,2,2015,December,28,12,2015-12,Offline TA/TO,No Deposit,GBR,work+rest,A,Transient-Party,36,NULL
Resort Hotel,0,81,51.92,6,long,little,none,normal,1-2-months,low,2,0,0,2,2015,December,28,12,2015-12,Offline TA/TO,No Deposit,GBR,work+rest,A,Transient-Party,36,NULL
Resort Hotel,0,118,99.51,7,long,none,none,normal,1-2-months,normal,1,2,0,3,2015,December,28,12,2015-12,Online TA,No Deposit,GBR,familiy,G,Transient,240,NULL
Resort Hotel,1,76,46.64,11,long,none,none,normal,1-2-months,low,1,0,0,1,2015,December,28,12,2015-12,Online TA,No Deposit,PRT,rest,A,Transient,240,NULL
Resort Hotel,0,101,72.63,14,long,none,none,normal,1-2-months,low,2,0,0,2,2015,December,28,12,2015-12,Offline TA/TO,No Deposit,GBR,rest,E,Transient,115,NULL
Resort Hotel,1,66,73.5,4,middle,none,none,normal,1-2-months,low,2,0,0,2,2015,December,28,12,2015-12,Direct,No Deposit,PRT,work+rest,D,Transient,NULL,NULL
Resort Hotel,0,49,89.5,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2015,December,28,12,2015-12,Online TA,No Deposit,PRT,work+rest,D,Transient,240,NULL
Resort Hotel,0,53,81.9,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2015,December,28,12,2015-12,Online TA,No Deposit,FRA,work+rest,E,Transient,240,NULL
Resort Hotel,1,75,66.83,4,middle,none,none,normal,1-2-months,low,2,0,0,2,2015,December,29,12,2015-12,Online TA,No Deposit,PRT,work,A,Transient,240,NULL
Resort Hotel,0,94,73.7,9,long,none,none,normal,1-2-months,low,2,0,0,2,2015,December,29,12,2015-12,Online TA,No Deposit,PRT,rest,E,Transient,241,NULL
Resort Hotel,1,160,62.88,10,long,little,none,normal,2-6-months,low,2,0,0,2,2015,December,29,12,2015-12,Online TA,No Deposit,PRT,rest,D,Transient,240,NULL
Resort Hotel,0,76,204.33,3,middle,none,none,normal,1-2-months,high,2,1,0,3,2015,December,30,12,2015-12,Direct,No Deposit,PRT,familiy,A,Transient,NULL,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,65,102.6,4,middle,none,none,normal,1-2-months,normal,2,0,0,2,2015,December,30,12,2015-12,Online TA,No Deposit,PRT,work,E,Transient,240,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,84.5,4,middle,little,many,normal,2-6-months,normal,1,0,0,1,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,little,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,little,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,1,54,107.75,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2015,December,30,12,2015-12,Online TA,No Deposit,PRT,work,D,Transient,240,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,136.5,4,middle,none,many,normal,2-6-months,normal,2,0,0,2,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
Resort Hotel,0,165,84.5,4,middle,little,many,normal,2-6-months,normal,1,0,0,1,2015,December,30,12,2015-12,Groups,No Deposit,PRT,work,A,Transient-Party,308,NULL
